658|Your emotions are quite raw at the moment and it may at times seem as if every little thing is a matter of life or death. But it isn’t and a few days from now you will get a new and more positive perspective on life. |10-07-2015|scorpio
659|It may seem as if almost everyone you meet is in some way critical of what you are doing but that’s an exaggeration. In fact, the only people who are asking questions are the ones who care for you the most. Try listening to what they say. |10-08-2015|scorpio
660|Don’t cover up for a friend if they have done something wrong because it will reflect badly on you in the long-term. They should be big enough to stand up and admit they made a mistake and if they’re not then why are you friends with them? |10-09-2015|scorpio
661|The Sun in Libra at this time of year undermines your confidence a bit but that does not mean you are allowed to feel sorry for yourself. Life should be easier now that mind planet Mercury is helping you to think straight again.|10-10-2015|scorpio
662|The planets suggest that if you are bold over the coming week you will make some kind of breakthrough, even though the forces ranged against you are strong. Have faith in your abilities and take that big leap into the unknown. |10-11-2015|scorpio
663|This is the ideal time to face up to aspects of your personality that you usually do your best to ignore. Everyone has negative qualities but not everyone tries to channel their negative qualities in a positive direction. But you’re not everyone – you’re special.|10-12-2015|scorpio
664|Don’t take it to heart if certain people seem to be avoiding you. It does not mean they no longer like you. On the contrary, the most likely reason they are keeping their distance is because they don’t want to burden you with their woes. |10-13-2015|scorpio
665|You don’t have to be on top of things every minute of every day. Yours is a sign that values hard work and leads from the front but the planets indicate you will achieve twice as much as you usually do with only half the effort. |10-14-2015|scorpio
666|You seem to know everyone’s little secrets. You also seem to know who is telling you the truth and who is lying. It’s an amazing talent and one you could and should do more with. Maybe you should become a detective?|10-15-2015|scorpio
667|Because you have been so busy of late the people you are closest too are feeling a bit neglected. Make it your business today to remind them that they mean more to you than anything else in the world. But don’t give up on the hard work.|10-16-2015|scorpio
668|Agree with everything others say this weekend, even if you don’t believe a word of it. You would, of course, prefer to be honest but the planets warn this is not the time to make waves. Don’t make enemies of people who should be friends. |10-17-2015|scorpio
669|Your prospects will improve dramatically from the 23rd when the Sun moves into your sign, so keep thinking positive thoughts and keep telling yourself that no matter how bad it has been it will soon be better than you can possibly imagine. |10-18-2015|scorpio
670|No matter how difficult recent weeks may have been what happens today and tomorrow will surely convince you that a corner has been turned and the good times will soon be back. You are definitely one of life’s lucky ones now.|10-19-2015|scorpio
671|Try not to take yourself too seriously today, especially if certain people flatter you no end. Most likely they are after something and hope that by saying the right things you will give it to them. But you’re not that gullible, are you?|10-20-2015|scorpio
672|You may have enviable self-belief but the danger now is that you will convince yourself, wrongly, that you can master something that is simply beyond you. You don’t have to be good at everything. Even a Scorpio is allowed a weakness or two. |10-21-2015|scorpio
673|The Sun’s move into your birth sign tomorrow marks the start of a new solar year, so by all means go out and celebrate. An evening spent with friends and family will put you in the right frame of mind to do something special over the weekend. |10-22-2015|scorpio
674|The Sun moves into your sign today, marking the start of a new solar year. You may not notice much change to begin with but by the early part of next week a lot of new opportunities will be heading your way. Accept and embrace them. |10-23-2015|scorpio
675|It’s not often you get caught by surprise but something will shock you this weekend. That’s what you get for taking too much for granted. Financially, you may have to tighten your belt over the next few days but it’s no big deal. |10-24-2015|scorpio
676|Because there is a full moon in your opposite sign of Taurus this week you should take what people tell you with a large pinch of salt. Good advice will be hard to come by, but bad advice will come at you from all directions! |10-25-2015|scorpio
677|You are rarely afraid to be controversial but watch out you don’t go too far today or tomorrow and make an enemy of someone who is more than a match for you. The approaching full moon warns you must be careful what you say. |10-26-2015|scorpio
678|The Sun in your sign at this time of year gives you heaps of confidence but because there is also a full moon today you will need more than a large dose of self-belief. The most important question is: have you learned from past mistakes? |10-27-2015|scorpio
679|You may be right to be angry with someone who has let you down but don’t make a big issue of it. Let them know you are not amused, then let it go. Whatever it is you have lost you will soon find something better to replace it. |10-28-2015|scorpio
680|Even if you are feeling a bit run down after recent efforts the Sun in your sign will revive you and give you your second wind and come the weekend you will be back to your best. Be careful with money though. Spend less and save more.|10-29-2015|scorpio
681|You may be willing to make sacrifices above and beyond the call of duty but you can’t do it all on your own. There are lots of people who think like you and share your vision – join forces with them today and over the weekend.|10-30-2015|scorpio
682|You will have a lot to say for yourself over the next 48 hours, and even more to say when communications planet Mercury moves into your sign on Monday. Yes, it’s quite possible that you will make enemies. Are you bothered? Of course not!|10-31-2015|scorpio
683|You can easily persuade others to give you their support today, simply by using your charm. Remember, people will always respond to you better if you make them believe that by helping you they will also in some way be helping themselves. |11-01-2015|scorpio
684|It is quite likely that your self-control will crack today and you will say something or do something drastic. Don’t hate yourself for losing your cool. Scorpios have feelings too and every so often they should be allowed to run free.|11-02-2015|scorpio
685|You may have to give up on something that is never going to work out but there is no need to feel bad about it. New opportunities will present themselves over the next few weeks and all you have to do is recognize them and use them.|11-03-2015|scorpio
686|Be wary of people who go out of their way to appeal to your emotions. The planets warn you could lose out in a big way if you let others persuade you to believe in what your head tells you is rubbish. Don’t be gullible.|11-04-2015|scorpio
687|Something is worrying you and you won’t get over it by trying to put it out of your mind. The only way to deal with your fear is to face it and not be afraid of what you might find. Chances are there is nothing there.|11-05-2015|scorpio
688|You know what needs to be done and, yes, it’s a huge challenge, but you can manage it. This is one of those days when, if you push yourself beyond your usual limits you will find your second wind and overcome challenges with ease. |11-06-2015|scorpio
689|For quite some time you have found it hard to trust a certain person but over the next few days you won’t be quite so suspicious, and that’s a good thing. The two of you were firm friends once and can be again. |11-07-2015|scorpio
690|You can persuade almost anyone to do almost anything for you now and, yes, you should most definitely take advantage of the situation. But use your powers of persuasion to help those in need, not merely to enrich yourself in various ways. |11-08-2015|scorpio
691|Something you thought you could cope with will get completely out of control over the next 24 hours. This is no time to worry that you might look weak – get help from people who know what they are doing. Clearly, you do not! |11-09-2015|scorpio
692|Someone who tries to convince you that you owe them in some way is not to be trusted – they are obviously after something at your expense. Just because you feel so good about life does not mean you have to give what you own away.|11-10-2015|scorpio
693|You are determined to make the most of the opportunities now coming your way and with today’s new moon on your side what you begin over the next 24 hours is sure to be a huge success. Aim for the stars, then go even higher. |11-11-2015|scorpio
694|If you need assistance, ask for it. If you pretend that nothing is wrong others will assume that you are on top of things and will stay out of your way. Even a Scorpio needs a helping hand once in a while and today you may need several.|11-12-2015|scorpio
695|You are more sensitive than people imagine and what happens today will affect you deeply. Put on a brave face and make it appear as if you are in full control but open up to someone you trust as well. It always helps to talk. |11-13-2015|scorpio
696|You may have to change your plans at the last moment and, of course, you won’t be happy about it. The fact is though there is not a lot you can do about it, so take it in your stride and don’t let your anger show.|11-14-2015|scorpio
697|Try not to attach too much importance to what your five senses tell you over the next few days because there is a good chance they will lead you astray. This is one of those strange times when your own eyes and ears cannot be entirely trusted.|11-15-2015|scorpio
698|Sometimes the best way to help other people is to leave well alone and that is very much the message of the stars at the moment. Chances are you won’t be thinking straight over the next few days, so keep your distance as much as you can. |11-16-2015|scorpio
699|If someone needs a helping hand then give it to them with no thought of reward. With the Sun in your sign chances are you don’t want for anything but not everyone is as fortunate as you, so spread a little joy around over the next few days. |11-17-2015|scorpio
700|It may be in your power to take what you desire but the planets warn it is not in your long-term interests to do so. If there is something you want but cannot attain through fair means, it may be a sign that you are not supposed to have it.|11-18-2015|scorpio
701|Try not to get too emotional about something that you would usually dismiss as not worth the effort. Also, don’t be afraid to cut your losses if they are getting too big: the longer you hang on the bigger they are likely to get. |11-19-2015|scorpio
702|Do something dramatic before the Sun moves out of your birth sign on Sunday. Any doubts you may have about what you are doing must be swept away. If it feels right to you then it does not matter what the rest of the world thinks about it.|11-20-2015|scorpio
703|The Sun’s entry into the money area of your chart tomorrow places the emphasis on what you own and earn. In recent weeks you have been so caught up in enjoying the good things in life that you may have lost track of how much you have spent.|11-21-2015|scorpio
704|Your view of reality seems to be a bit distorted at the moment and that could cause problems if you let the line between fact and fantasy get blurred. Be extra careful where money matters are concerned because if you get it wrong it could cost you.|11-22-2015|scorpio
705|Speak up now or forever hold your peace. If you have something to say – or, more likely, something to complain about – you must get it off of your chest immediately because no one will have the time to listen later in the week.|11-23-2015|scorpio
706|If what you get today seems more than you think you deserve there must be a cosmic reason for it. Could it be you did a favor for someone earlier in the year and, being the modest person you are, forgot about it? The universe never forgets. |11-24-2015|scorpio
707|You need to take a fresh approach to a money matter that has been causing you problems. The truth is you have allowed yourself to be influenced by what friends and family think you should do, so ignore their advice and follow your instincts. |11-25-2015|scorpio
708|The most important thing today is that you know what you want and you know where to find it. If you do then there is a very good chance that you can make it your own. Above all Scorpio, don’t listen to those who urge caution.|11-26-2015|scorpio
709|If you do not feel comfortable with a particular group of people then get up and leave. There is no law that says you have to put your own needs on hold just to make others feel good. On the contrary, your first duty is always to yourself. |11-27-2015|scorpio
710|You will have a lot to say for yourself this weekend and while most of it will be positive some of it may upset those who don’t take kindly to criticism. Be that as it may you must not be intimidated. Always call it as you see it. |11-28-2015|scorpio
711|Take each day as it comes and be ready to go wherever fate points you. Good fortune will come not only from your own efforts but also from the patronage of powerful friends. Who you know is more important than what you know.|11-29-2015|scorpio
712|Identify what is important to you and focus on it to the exclusion of everything else. You have wasted a lot of time on things that cannot take you closer to your goals. If you know what you want you will find a way to get it. |11-30-2015|scorpio
713|You have so much going for you and so many opportunities to choose from. Money matters are central at the moment, so look for ways to increase your cashflow. Creative activities of all kinds will be especially rewarding, both financially and personally. |12-01-2015|scorpio
714|Others can cut corners if they wish but you must continue to play by the rules. Don’t worry if your rivals pull ahead of you over the next 24 hours because their underhand methods will come back to haunt them in the fullness of time. |12-02-2015|scorpio
715|You need to decide once and for all what it is you want most out of life and to focus all your energies in that single direction. Forget about what might have been because it is what still can be that matters. You can still be a star. |12-03-2015|scorpio
716|You may feel out of your depth and you may be tempted to give up on what you only recently started but if you do you will regret it in a matter of days. Hang in there and do whatever it takes to keep your confidence up.|12-04-2015|scorpio
717|As Venus, planet of harmony, moves into your sign this weekend you won’t want to push yourself too hard. Do only what makes you feel good about yourself and ignore those who say you are letting your life go to waste. What do they know about it?|12-05-2015|scorpio
718|You have a right to believe what you want to believe even if the whole wide world disagrees with you. Don’t let anyone dictate to you over the coming week, what is or is not permissible to think, say or do. That’s for you to decide. |12-06-2015|scorpio
719|Don’t let anything stop you going out and having a good time today. Some people may say that you are being irresponsible but it isn’t true – and the more you let your hair down now the more work you will get done later on.|12-07-2015|scorpio
720|If you catch yourself wondering what might have been that is a sure sign you are unhappy with your lot and need to make changes. But don’t change anything yet. Give it a few days and it may surprise you how easy it is to transform your life. |12-08-2015|scorpio
721|Relationships of all kinds will go well over the next 24 hours. It helps that there is something of the celebrity about you at the moment – heads turn in your direction wherever you go. Where did your star quality come from? Who knows, but don’t waste it. |12-09-2015|scorpio
722|According to the planets you have overlooked a small but important detail and the effects of that oversight will become apparent over the next 24 hours. Under no circumstances try to blame others for your failure. Be big enough to own your mistakes. |12-10-2015|scorpio
723|If you get an offer that could bring you more money you should take it. Yes, it will mean more work and, yes, you will have to sacrifice other things but if you turn it down you will kick yourself later when you realize what might have been.|12-11-2015|scorpio
724|You will be a good deal less intense this weekend than you have been of late. Venus in your sign will helps you see things in their true light and the result is that the world will look a sunnier, happier place. It’s all about perspective.|12-12-2015|scorpio
725|Hopefully the recent new moon will have changed your thinking in some way, especially if you are the kind of Scorpio who is sometimes a bit too stubborn for their own good. Money-making ideas won’t be hard to come by but can you apply them? |12-13-2015|scorpio
726|Try not to appear too eager today. If you can give others, and especially your rivals, the impression that you don’t care whether you win or you lose you will lull them into a false sense of security. In fact, no one wants to win more than you!|12-14-2015|scorpio
727|You need to take your cashflow situation more seriously than you have been doing these past few weeks. If your resources are low then there are only two ways you are going to build them up again: spend less or earn more. Better still, do both. |12-15-2015|scorpio
728|To begin with you won’t much enjoy being put under pressure today but after a while you will realize that the experience is not so bad after all. Deep down you know you need to make changes to your working routine and this will merely confirm it. |12-16-2015|scorpio
729|Wherever you go and whatever you do you can’t seem to shake off the feeling that something bad is going to happen. Most likely it is all in your mind but steer clear of places and situations where you are not fully in control. Just in case. |12-17-2015|scorpio
730|Stand up for your rights today and don’t let anyone tell you what you can and cannot do. What others don’t seem to understand is that you cannot be bribed or pressured to go against your principles. Flattery, of course, is harder to defend against.|12-18-2015|scorpio
731|An anxiety of some sort has been gnawing away at you and you need to deal with it. You should know by now that if you face up to what you fear it often turns out to be nothing at all, so be brave and be bold – and act! |12-19-2015|scorpio
732|As the Sun joins Mercury, planet of communication, in one of the more outgoing areas of your chart this week, you won’t be lost for words. But take care you don’t go too far and say things that might hurt those of a sensitive disposition.|12-20-2015|scorpio
733|It may be tiresome having to spell out in plain language what should be a simple set of facts but it’s the only way you can be sure certain people will get it right. Take the time and make the effort – ultimately it’s for your own benefit. |12-21-2015|scorpio
734|You will have no difficulty letting others know what you think and feel today. However, that does not mean you should tell them everything about yourself. Not only could that be embarrassing but it could also give your rivals information to use against you.|12-22-2015|scorpio
735|Do what makes you happy today, not what makes other people happy. If that makes you unpopular in certain circles, so be it – it’s their loss, not yours. Talking of loss, you could find yourself better off financially without them as well.|12-23-2015|scorpio
736|There is no point trying to keep your feelings to yourself over the next two or three days because you won’t be able to. Be open about the way that you feel. If you bottle up your emotions now they could explode spectacularly later on.|12-24-2015|scorpio
737|You have never been one to follow the herd and the more others urge you to agree with them the more you must resist the pressure to conform. Actually you quite enjoy being at odds with everyone else, so it won’t be much of a hardship.|12-25-2015|scorpio
738|Something will happen this weekend that causes you to revise some of your most deeply held convictions. As a Scorpio it takes a lot for you to admit that you are wrong but the evidence will be so overwhelming that you simply have no choice. |12-26-2015|scorpio
739|When Venus changes signs on Wednesday some sort of material gain is likely but don’t take your good fortune for granted. Remember too that you always get more from what you own and earn if you don’t grasp it too tightly.|12-27-2015|scorpio
740|You will go out of your way to help people in need over the next few days. Are you trying to make up for things you should have done earlier in the year? Maybe, maybe not, but it doesn’t matter. Good works are valuable no matter the motivation.|12-28-2015|scorpio
741|It might be wise to keep your opinions to yourself over the next 24 hours. The planets warn that if you say anything that others consider to be over the top or in poor taste it could cost you dear. Not everyone shares your offbeat sense of humor. |12-29-2015|scorpio
742|You believe that anything is possible, and no doubt it is, but you would still be wise not to take anything for granted, especially where there may be money at stake. You could gain a lot today, but you could lose a lot too. |12-30-2015|scorpio
743|Someone you have financial dealings with may try to sell you short but they will only succeed if you let them. It may be new year’s eve and a time to have fun but keep your guard up when it comes to serious matters like money. |12-31-2015|scorpio
744|Even if you rarely stray far from your usual environment you will be eager to get out and about as the new year begins. If a friend suggests that you go off and do something different together you will happily agree – but why not suggest it first?|01-01-2016|scorpio
745|Everything you do in the early days of the new year must be done for practical reasons. Don’t waste time and energy on activities that do not bring results. Others may find you a bit too serious but there will be a time for fun and games later on. |01-02-2016|scorpio
746|You have started many things in recent weeks and the rewards will start coming your way over the next few days. Life will be even more enjoyable if you spread your good fortune around. Share the spoils with those who have shared in your efforts.|01-03-2016|scorpio
747|Something will occur today that angers you a bit but don’t let your feelings get out of control. And before you make any kind of accusations make sure that the facts are correct. Maybe it’s you who has got the wrong end of the stick. |01-04-2016|scorpio
748|No one is immune to your charms. You know exactly what words to use to win others over and you know that even if they resist it is only a matter of time before they give in and give you what it is you desire. You’re an unstoppable force.|01-05-2016|scorpio
749|This promises to be an excellent day socially, so don’t just sit there, get out and about and make new friends and enjoy new experiences. Someone you meet on your travels will say something that opens your mind to possibilities you never dreamed of. |01-06-2016|scorpio
750|Forces over which you have no control will upset your plans today but the long-term forecast is still good. You may even be pleased that you were compelled to change direction. In the greater scheme of things everything happens for a reason. |01-07-2016|scorpio
751|If you must take a risk today then try to make it one where, if you lose, it won’t cost you an arm and a leg. Jupiter, planet of excess, is beginning one of its retrograde phases, so Lady Luck is unlikely to be on your side.|01-08-2016|scorpio
752|Times may have been tough financially of late but what happens today and tomorrow will hopefully convince you that the worst is over. The only danger, of course, is that you will celebrate by going on a spree and land yourself in debt again! |01-09-2016|scorpio
753|No matter how calm and controlled you may be by nature what happens over the next few days will test your self-restraint. Hopefully you will resist the urge to react in kind because no matter what upsets you it’s just not worth the effort.|01-10-2016|scorpio
754|You will find it easy to show affection today, even if you are the kind of Scorpio who prefers to keep your feelings to yourself. You don’t need to go over the top but you do need to let loved ones know you still care for them.|01-11-2016|scorpio
755|You may be resentful that changes of one kind or another have been imposed on you but there is no point making a fuss about it. Go with the flow and don’t draw attention to yourself. You will get the chance to change things back again later on. |01-12-2016|scorpio
756|You will think fast and act fast today and it may be frustrating when you have to slow down because the people up ahead of you are dragging their feet. Stay calm and look for intelligent ways to get past them. Don’t just push your way to the front. |01-13-2016|scorpio
757|If you fear the worst today it will most likely happen. If you expect the best you will be pleasantly surprised. The Sun’s link with Mercury, planet of the mind, means that good thoughts will more often than not lead to good things. |01-14-2016|scorpio
758|The only danger now is that in your hurry to get ahead you will forget that other people have feelings too. Be especially careful what you say to work colleagues today because if they feel you are being unfair they will soon turn against you.|01-15-2016|scorpio
759|If you sit back and wait for good things to come your way this weekend you will be disappointed, but if you go out and make things happen you will be amazed how easily you get ahead. Whatever obstacles you face you can find ways around them.|01-16-2016|scorpio
760|Be careful what you say over the next few days because you could easily let slip information that others have no right to know. There is even the possibility that they may be able to use it against you in some way, so keep those lips zipped!|01-17-2016|scorpio
761|You will be pleasantly surprised by what happens over the next 24 hours. Money matters, among other things, will no longer worry you the way they once did but don’t go mad and go on a spree because that will cause trouble all over again.|01-18-2016|scorpio
762|The longer you leave what has to be done the harder it will be to summon up the energy to get started. Also, pay attention to what partners and loved ones try to tell you today. Don’t be too proud to act on their advice.|01-19-2016|scorpio
763|As from today you must put your own needs on hold for a while and do what you can to help loved ones and relatives. The simple fact is that the more you do for others now the more freedom you will have later in the year. Make the effort.|01-20-2016|scorpio
764|Whatever else you do today, don’t panic. Your life is NOT falling apart – you are just looking at things from too negative an angle. You may be a bit down at the moment but later on your mood and your viewpoint will be more positive. |01-21-2016|scorpio
765|You may be bored with your current situation but what happens over the next few days will cheer you up no end. When Mercury, planet of the mind, turns in your favor again on Monday life will become a lot more fun than it has been of late.|01-22-2016|scorpio
766|If you have not yet made up your mind about taking a trip of some kind you must get your act together over the next 48 hours. According to the planets you are running out of time, so don’t hesitate: pack a bag and go.|01-23-2016|scorpio
767|Today’s full moon cuts across the career axis of your solar chart, reminding you to get the balance right between your work and your home life over the next few days. Don’t spend so much time trying to impress the Important People that you neglect the Very Important People – your family.|01-24-2016|scorpio
768|You will receive invites left, right and center over the next few days but there is one event that stands out from the rest, not least because it will give you the chance to rub shoulders with important people. Time for a bit of social climbing!|01-25-2016|scorpio
769|You need to put a family squabble behind you once and for all and begin a new chapter of domestic harmony. You cannot change the past but you can change your attitude towards it, so forgive, forget and force yourself to move on – together.|01-26-2016|scorpio
770|Partners and loved ones have been rather demanding of late and you are getting tired of having to be there for them 24/7. Never mind. It won’t be long before the cosmic picture changes and you can start making a few demands of your own! |01-27-2016|scorpio
771|Someone new will come into your life over the next few days and they will open your eyes to new possibilities. They will also remind you that, important as your own affairs may be, there is a world out there that cannot and must not be ignored. |01-28-2016|scorpio
772|You have a tendency to get emotional over little things and that tendency is now heightened by the Sun in one of the more sensitive areas of your chart. Try not to overreact over the next 24 hours – no more than usual anyway! |01-29-2016|scorpio
773|There have been quite a few crossed lines of late, especially in friendships and relationships, but as from this weekend everything will be crystal clear again. There can be no more excuses, either for them or for you, for getting it wrong.|01-30-2016|scorpio
774|You have an almost overwhelming desire to take certain people by the scruff of the neck and shake some sense into them. So what’s stopping you? You will find it easy to be assertive this week. Chances are you will make your point – and get your way.|01-31-2016|scorpio
775|You will feel good about yourself today and because of that you will be more open to the world around you. Wherever you go and whatever you do, stay calm. Minor annoyances are a fact of life – but you don’t have to let them spoil your life. |02-01-2016|scorpio
776|No matter how formidable your rivals may be you can still defeat them. While they are bragging about what they are going to do and how much money they are going to make you will be actually getting on with things. It’s the Scorpio way.|02-02-2016|scorpio
777|You are not the sort who takes kindly to others disagreeing with you but like it or not a friend or family member will ignore your advice and follow their own path today. Don’t make an issue of it. You can say “I told you so” later! |02-03-2016|scorpio
778|You may be tempted to hit back at someone who is giving you a hard time but is that such a good idea? It might be just what they are hoping for, because then it gives them the excuse they have been waiting for to start an open fight. |02-04-2016|scorpio
779|Some of the people you feel closest to emotionally are feeling a bit neglected, so make it your aim to spend more time with them. Besides, the phase you have just been through was immensely busy and both your body and your mind deserve some down time.|02-05-2016|scorpio
780|You seem to be having second thoughts about something that only a while ago you were convinced was the right thing to do. Resist the temptation to make wholesale changes because your confidence and enthusiasm will return in the early part of next week.|02-06-2016|scorpio
781|Loved ones and relatives will be in a fun-loving mood over the next few days and family gatherings will be something to look forward to rather than something to dread. The only thing that matters is that you are together and enjoying each other’s company.|02-07-2016|scorpio
782|Some people you like and some people you don’t and it will always be that way. With that thought in mind don’t feel you have to pretend that someone who rubs you up the wrong way is your friend. You don’t have to be dishonest about it.|02-08-2016|scorpio
783|Listen to what friends have to tell you today. They have a wealth of experience that can be used to sidestep the pitfalls and obstacles that will appear along your path. You will only have yourself to blame if you make mistakes that could have been avoided. |02-09-2016|scorpio
784|Doors that have been shut to you in the past will be flung wide open over the next few days. Why the sudden change? Most likely it is because you have stopped trying so hard to be accepted – so it’s no longer fun for others to say “no”.|02-10-2016|scorpio
785|It’s not like you to keep loved ones on a short leash but for some strange reason you have been trying to curb their freedom. It won’t work. You would not accept restrictions on your own movements so don’t try to impose them on others. |02-11-2016|scorpio
786|You have far too many things on the go at the moment. If a friend drops hints that they need your support you may feel obliged to give it but before you do make sure they know there are limits. And know your own limits too.|02-12-2016|scorpio
787|Mars in your birth sign makes you a bit argumentative and with Mars linked to Jupiter, planet of excess, this weekend there is a danger you will go way over the top. But what of it? At least people know where they stand with you.|02-13-2016|scorpio
788|Mars in your sign makes you super confident, but you must make sure your dreams have a basis in reality. Flights of fancy can be fun but if you have got your head in the clouds you also need to keep your feet on the ground.|02-15-2016|scorpio
789|If you limit yourself to tried and tested ways over the next two or three days you will not only make unnecessary work for yourself but you may miss out on something that could have made your life richer and more enjoyable. Move with the times. |02-16-2016|scorpio
790|The choices you make over the next 48 hours will be crucial as far as your work or career is concerned, so think carefully and then act. Decide what your number one priority is going to be and focus on that to the exclusion of everything else. |02-17-2016|scorpio
791|Make sure you know what you are letting yourself in for before backing some kind of creative venture. Just because you trust someone does not mean they know what they are talking about. It will pay you to check facts and figures for yourself. |02-18-2016|scorpio
792|The Sun moves into the most dynamic area of your chart today and before you know it you will be moving so fast you will have trouble catching your breath. If you make an extra special effort now you will reap big rewards further down the road. |02-19-2016|scorpio
793|The sad fact is you cannot completely trust what other people tell you at the moment. Even if they are well-meaning they may not be in possession of all the facts. The only voice you need to heed is the small, soft voice that comes from within.|02-20-2016|scorpio
794|You could get carried away and make the kind of silly mistake that someone with your brains should be able to avoid. If you do get it wrong don’t make things worse by refusing to accept that you are at fault. You’re human like the rest of us.|02-21-2016|scorpio
795|With the Sun moving through the most dynamic area of your chart no one and nothing can stop you. But you can still stop yourself, simply by allowing your fears to get the better of you. Ignore the doubts the full moon is putting into your head. |02-22-2016|scorpio
796|The thing you need to remember most today is that no one has the right to tell you how to behave or how to manage your affairs. There is no point arguing with certain people – they won’t understand – just get on and do what feels right to you.|02-23-2016|scorpio
797|Mars in your sign makes you hugely ambitious but there will always be things you cannot do on your own and you need to recognize and respect that fact today. Reach out to people who share your passion and principles. Together you will achieve something remarkable. |02-24-2016|scorpio
798|This is an emotional time for you and you need to be careful not to let little, everyday things get you down. Strive to see the good in your life and in everyone you know. It’s still there – it just takes a bit more effort to recognize. |02-25-2016|scorpio
799|If you rise to the challenges that face you today you will find ways to turn them to your advantage. Family ties will also work in your favor, so let loved ones and relatives know what you are up to and what it is you need.|02-26-2016|scorpio
800|Your confidence levels are on the rise and before the weekend is over you will be more like your old self again. Creative and artistic activities are especially well starred, so follow your muse and see where it leads you – maybe to fame and fortune!|02-27-2016|scorpio
801|The Sun moving through the most dynamic area of your chart makes this one of the best times of the year for you. You must do something out of the ordinary. You must do something big. It cannot fail, so what are you waiting for?|02-28-2016|scorpio
802|It may be true that your working life is in a bit of a rut but don’t go doing anything drastic about it just yet. For the next few days at least you are advised to sit back, relax and watch (and laugh at) the passing parade.|02-29-2016|scorpio
803|The thing you need to remember most today is that no one has the right to tell you how to behave or how to manage your affairs. There is no point arguing with certain people – they won’t understand – just get on and do what feels right to you.|03-01-2016|scorpio
804|Are you any closer to reaching the targets you set yourself around the time of your last birthday? If not, it may be time to adjust your sights a bit. Remember, your goals don’t have to be set in stone – you can change them any time you wish.|03-02-2016|scorpio
805|Try not to make a big issue of whatever it is you are expected to do over the next 24 hours. Take it in your stride and let it develop at its own natural pace. It will only get complicated if you make it complicated – so don’t!|03-03-2016|scorpio
806|You seem to be constantly on the go of late, no doubt due to the presence of Mars, planet of ego and energy, in your birth sign. However, common sense should tell you that even a Scorpio has limits, so slow down and focus only on essentials. |03-04-2016|scorpio
807|The Sun in Pisces, now joined by mind planet Mercury, urges you to express yourself creatively. You may not much like being the center of attention but once your artistic side kicks in you won’t mind who stares at you. The more the merrier.|03-05-2016|scorpio
808|Don’t turn down an invitation during the early part of the week just because you don’t like the person involved. Yes, there will be friction if you get together but there will be great success as well. Tension can be creative.|03-06-2016|scorpio
809|You can at times be a bit too harsh on yourself, especially when you fail to live up to the impossibly high standards you try to live by. Be more forgiving of yourself today. Despite what some people might say you are only human.|03-07-2016|scorpio
810|Don’t go to pieces if someone is critical of your performance today. Most likely they are just trying to help by pointing out where they think you have been going wrong. But whatever the reason, there is no need to get upset about it.|03-08-2016|scorpio
811|You rarely sell yourself short and today will be no exception. With a fantastic solar eclipse in your fellow Water sign of Pisces you honestly believe you can take on the world and win – and won’t be in the least bit shy about saying so!|03-09-2016|scorpio
812|There is a spring in your step and a smile on your face at the moment and that’s nice. Recent events may have been tough but everything seems to be coming easy to you now. There really is no limit to how far you can go. |03-10-2016|scorpio
813|Sit back, relax and let fate guide your steps. You may have big ambitions but you don’t have to hammer away at them each and every day. Even a Scorpio needs some down time occasionally. You will certainly need it over the next 24 hours.|03-11-2016|scorpio
814|Don’t do anything too strenuous this weekend. Venus, planet of harmony, is strong in your chart now, so sit back, kick off your shoes and enjoy the passing parade. People watching can be so much fun, especially when they are not watching back.|03-12-2016|scorpio
815|It may annoy you that certain plans have to be put on hold because other people can’t get their act together, but it may be a blessing in disguise. Use the extra time to go back and double check the details on which your plans depend.|03-13-2016|scorpio
816|You have a great deal of energy at your disposal at the moment and you should be looking to use it for creative and constructive purposes. So much is possible for you now, so don’t waste your time and your energy on senseless feuds.|03-14-2016|scorpio
817|You may honestly believe that you know what is best but that does not give you the right to impose your solutions on other people. All you can do is speak your truth as you see it and let partners and loved ones make their own choices. |03-15-2016|scorpio
818|Make sure there is no way employers or other important people can criticize you for doing a bad job. With Jupiter linked to your ruler Pluto most things will come easy to you, but there is also a danger you might take your good reputation for granted. |03-16-2016|scorpio
819|Travel and social plans may be delayed over the next 24 hours but there is no point getting annoyed because that will just make matters worse. If someone lets you down just accept it as one of those things – it’s hardly the end of the world. |03-17-2016|scorpio
820|The Sun’s move into the work area of your chart in just a few days means you may need to take on new chores and responsibilities. But know when to say “no” – and mean it. Not even a Scorpio can do everything. Think of your wellbeing too. |03-18-2016|scorpio
821|If you are the kind of Scorpio who lets other people take care of the details you could put yourself at a serious disadvantage. Yes, the big picture is important but if you overlook the small stuff it could cause you problems later on.|03-19-2016|scorpio
822|There is a danger you will take on too much over the next few days and put your health at risk. Just because others expect you to deliver does not mean you have to exhaust yourself. You will be no good to anyone if you collapse.|03-20-2016|scorpio
823|You will get through twice as much work as you usually manage over the coming week, but you must give yourself regular breaks as well. Take time to relax both your mind and your body – and return to the fray refreshed and re-energized.|03-21-2016|scorpio
824|Draw up a schedule that is comfortable for you and stick with it. Your prime concern now is your health, so let partners and colleagues know that you will not run yourself into the ground in pursuit of their aims. Your needs come first. |03-22-2016|scorpio
